prod_id,num_reviews,piece_count,prod_desc,review_difficulty,difficulty,set_name,star_rating,theme_name,Image,Year,Price
41585,11,91,Celebrate THE LEGO® BATMAN MOVIE with a LEGO BrickHeadz Batman!,Very Easy,1,Heavy Lift Helicopter,4.3,Technic,https://images.brickset.com/sets/images/42052-1.jpg,2016,139.99
41587,10,101,Showcase the Boy Wonder with LEGO® BrickHeadz Robin™!,Very Easy,1,24 Hours Race Car,4.8,Technic,https://images.brickset.com/sets/images/42039-1.jpg,2015,129.99
60153,10,169,Pack your city with a bunch of new people!,Very Easy,1,Volvo EW160E,4.8,Technic,https://images.brickset.com/sets/images/42053-1.jpg,2016,119.99
60165,2,347,Race to the rescue on land and sea!,Very Easy,1,Formula Off-Roader,4.6,Technic,https://images.brickset.com/sets/images/42037-1.jpg,2015,59.99
7895,47,8,"Switch tracks – build a bigger, more exciting railway track.",Very Easy,1,Mine Loader,4.3,Technic,https://images.brickset.com/sets/images/42049-1.jpg,2016,49.99
7280,85,2,Add roads to your LEGO® town!,Very Easy,1,Street Motorcycle,4.9,Technic,https://images.brickset.com/sets/images/42036-1.jpg,2015,39.99
7281,40,2,Roads for your LEGO® layout!,Very Easy,1,Telehandler,4.8,Technic,https://images.brickset.com/sets/images/42061-1.jpg,2017,39.99
60163,4,76,Rescue the surfer and be a coast guard hero!,Very Easy,1,Compact Tracked Loader,4.6,Technic,https://images.brickset.com/sets/images/42032-1.jpg,2015,19.99
60184,2,82,Blow up the rock pile and discover gold!,Very Easy,1,Record Breaker,4.6,Technic,https://images.brickset.com/sets/images/42033-1.jpg,2015,19.99
60170,2,37,Catch the crook before he escapes with the loot!,Very Easy,1,Hydroplane Racer,4.8,Technic,https://images.brickset.com/sets/images/42045-1.jpg,2016,19.99
60134,30,157,Fill up your city with people!,Very Easy,1,Cherry Picker,4.8,Technic,https://images.brickset.com/sets/images/42031-1.jpg,2015,12.99
60145,7,81,Start your engine and race through the dunes!,Very Easy,1,Display Team Jet,4.6,Technic,https://images.brickset.com/sets/images/42044-1.jpg,2016,12.99
60100,10,81,Help get LEGO® City's mail on the helicopter!,Very Easy,1,The Joker™ Manor,5,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70922-1.jpg,2017,269.99
60135,5,47,Chase down the crook with the ATV!,Very Easy,1,Arkham Asylum,3.8,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70912-1.jpg,2017,149.99
10713,2,213,Bring along a world of creativity in your own LEGO® Creative Suitcase!,Very Easy,1,The Ultimate Batmobile,4.6,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70917-1.jpg,2017,139.99
10701,24,1,Add another useful piece to your LEGO® collection with this Gray Baseplate!,Very Easy,1,Batcave Break-in,4.7,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70909-1.jpg,2017,99.99
10714,6,1,Create your own world on a Blue LEGO® Baseplate!,Very Easy,1,The Batwing,4,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70916-1.jpg,2017,89.99
10700,46,1,Add another useful piece to your LEGO® collection with this Bright Green Baseplate!,Very Easy,1,The Bat-Space Shuttle,4.8,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70923-1.jpg,2018,79.99
10706,8,78,Unleash your imagination with the LEGO® Blue Creativity Box!,Very Easy,1,The Batmobile,4.8,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70905-1.jpg,2017,59.99
630,180,1,Everyone needs one!,Very Easy,1,The Joker™ Notorious Lowrider,4.7,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70906-1.jpg,2017,49.99
10699,24,1,Add another useful piece to your LEGO® collection with this Sand Baseplate!,Very Easy,1,Harley Quinn™ Cannonball Attack,3.2,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70921-1.jpg,2018,49.99
41598,3,122,Live life in the fast lane with LEGO® BrickHeadz The Flash™!,Very Easy,1,Bane™ Toxic Truck Attack,4,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70914-1.jpg,2017,49.99
41585,11,91,Celebrate THE LEGO® BATMAN MOVIE with a LEGO BrickHeadz Batman!,Very Easy,1,The Justice League™ Anniversary Party,3.2,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70919-1.jpg,2018,29.99
41587,10,101,Showcase the Boy Wonder with LEGO® BrickHeadz Robin™!,Very Easy,1,The Penguin™ Arctic Roller,4.8,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70911-1.jpg,2017,29.99
71348,1,64,Continue your wizarding adventures in LEGO® DIMENSIONS™ with your very own Harry Potter™ Fun Pack featuring Hermione Granger.,Very Easy,1,Egghead™ Mech Food Fight,4.7,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70920-1.jpg,2018,29.99
41594,6,118,Lead a LEGO® BrickHeadz ghost crew featuring Disney’s Captain Armando Salazar!,Very Easy,1,The Riddler™ Riddle Racer,4.2,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70903-1.jpg,2017,29.99
10838,2,15,Play all day with the cute LEGO® DUPLO® Family Pets!,Very Easy,1,The Bat-Dune Buggy,4.5,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70918-1.jpg,2018,19.99
76029,25,92,Take down the Ultron jet with super-jumping Iron Man!,Very Easy,1,Scarecrow™ Special Delivery,4.4,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70910-1.jpg,2017,19.99
76072,10,94,Thrust Iron Man into battle against evil Thanos!,Very Easy,1,Mr. Freeze™ Ice Attack,4.6,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70901-1.jpg,2017,19.99
71021,14,7,Get the party started with LEGO® Minifigures!,Very Easy,1,Scarecrow™ Fearful Face-off,4.1,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70913-1.jpg,2017,14.99
60153,10,169,Pack your city with a bunch of new people!,Very Easy,1,The Joker™ Balloon Escape,4.7,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70900-1.jpg,2017,14.99
71020,13,8,Discover new heroes and villains in LEGO® Minifigures—THE LEGO BATMAN MOVIE Series 2.,Very Easy,1,THE LEGO® BATMAN MOVIE Series 2,4.8,Minifigures,https://images.brickset.com/sets/images/71020-12.jpg,2018,3.99
71019,22,8,Bring the NINJAGO® world to life with LEGO® Minifigures!,Very Easy,1,The Scuttler,4.7,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70908-1.jpg,2017,79.99
71018,26,7,"Collect the LEGO® Minifigures, Series 17—A story in every bag!",Very Easy,1,Killer Croc™ Tail-Gator,3.8,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70907-1.jpg,2017,69.99
70348,1,216,Hunt the Rogul with Lance’s four-in-one Twin Jouster!,Very Easy,1,Two-Face™ Double Demolition,4.8,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70915-1.jpg,2017,59.99
70364,1,80,Grab a battle suit and help Aaron defend Knighton!,Very Easy,1,Clayface™ Splat Attack,4.4,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70904-1.jpg,2017,34.99
70339,2,67,Hammer the enemy into defeat with Ultimate Flama!,Very Easy,1,THE LEGO® BATMAN MOVIE Story Pack,4.5,DIMENSIONS™,https://images.brickset.com/sets/images/71264-1.jpg,2017,44.99
70338,1,64,Fire up Ultimate General Magmar to defeat the opponents!,Very Easy,1,Catwoman™ Catcycle Chase,4.5,THE LEGO® BATMAN MOVIE,https://images.brickset.com/sets/images/70902-1.jpg,2017,19.99
70372,8,10,Collect and combine the NEXO Powers to defeat Monstrox!,Very Easy,1,Batman™,4.9,BrickHeadz,https://images.brickset.com/sets/images/41585-1.jpg,2017,9.99
71019,22,8,Bring the NINJAGO® world to life with LEGO® Minifigures!,Very Easy,1,The Joker™,4.8,BrickHeadz,https://images.brickset.com/sets/images/41588-1.jpg,2017,9.99
75206,3,102,Take on the Separatists with the Jedi and Clone Troopers!,Very Easy,1,Robin™,4.8,BrickHeadz,https://images.brickset.com/sets/images/41587-1.jpg,2017,9.99
75207,4,99,Patrol the Empire and enforce the rule of law!,Very Easy,1,Destiny's Bounty,4.9,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70618-1.jpg,2017,159.99
41609,1,149,Growl like a Wookiee with a LEGO® BrickHeadz™ construction character featuring Chewbacca!,Very Easy,1,NINJAGO® City,4.9,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70620-1.jpg,2017,299.99
75531,3,100,Join the battle with the 2-in-1 Stormtrooper Commander!,Very Easy,1,Temple of The Ultimate Ultimate Weapon,4.8,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70617-1.jpg,2017,99.99
75197,15,108,Advance on the Resistance with the First Order Specialists Battle Pack!,Very Easy,1,Quake Mech,4.5,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70632-1.jpg,2017,89.99
75167,40,125,Go bounty hunting with the super-fast speeder bike!,Very Easy,1,"garmadon, Garmadon, GARMADON!",4.9,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70656-1.jpg,2017,79.99
75166,25,117,Send in reinforcements with the First Order Transport Speeder!,Very Easy,1,Ice Tank,4.8,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70616-1.jpg,2017,79.99
75525,1,148,Blast the enemy with tough Baze Malbus!,Very Easy,1,Lightning Jet,5,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70614-1.jpg,2017,59.99
75164,10,120,Patrol and defend Rebel territory!,Very Easy,1,Garmadon's Volcano Lair,4.3,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70631-1.jpg,2017,49.99
75131,16,112,Speed into battle against the First Order forces!,Very Easy,1,Green Ninja Mech Dragon,4.7,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70612-1.jpg,2017,49.99
75132,38,88,Blast the Resistance with the powerful turbolaser!,Very Easy,1,Water Strider,4.5,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70611-1.jpg,2017,29.99
41486,3,127,Lead the First Order with a LEGO® BrickHeadz construction character featuring Captain Phasma™,Very Easy,1,Master Falls,4,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70608-1.jpg,2017,29.99
75162,7,90,Shoot for the stars with the Y-Wing Microfighter!,Very Easy,1,Manta Ray Bomber,4.3,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70609-1.jpg,2017,29.99
75163,4,78,Fly in style with Krennic’s miniature Imperial Shuttle!,Very Easy,1,Flying Jelly Sub,4.6,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70610-1.jpg,2017,29.99
71020,13,8,Discover new heroes and villains in LEGO® Minifigures—THE LEGO BATMAN MOVIE Series 2.,Very Easy,1,Piranha Attack,3.6,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70629-1.jpg,2017,19.99
41585,11,91,Celebrate THE LEGO® BATMAN MOVIE with a LEGO BrickHeadz Batman!,Very Easy,1,NINJAGO® City Chase,4.6,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70607-1.jpg,2017,19.99
41587,10,101,Showcase the Boy Wonder with LEGO® BrickHeadz Robin™!,Very Easy,1,Spinjitzu Training,4.7,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70606-1.jpg,2017,9.99
71019,22,8,Bring the NINJAGO® world to life with LEGO® Minifigures!,Very Easy,1,THE LEGO® NINJAGO® MOVIE™,4.3,Minifigures,https://images.brickset.com/sets/images/71019-13.jpg,2017,3.99
