setid,number,theme,subtheme,year,name,pieces,price,image_url,owned_by,wanted_by,rating
4924,6002-2,Castle,Classic,1983,Castle Figures,22.0,1.76,https://images.brickset.com/sets/images/6002-2.jpg,106,549,4.5
4554,970-1,Basic,Supplementaries,1978,Lighting Bricks,17.0,8.75,https://images.brickset.com/sets/images/970-1.jpg,971,113,4.5
4661,5964-1,Belville,Not Available,2005,Thumbelina,49.0,6.0,https://images.brickset.com/sets/images/5964-1.jpg,152,67,4.5
4489,8847-1,Technic,Not Available,1983,Dragster,250.0,20.0,https://images.brickset.com/sets/images/8847-1.jpg,314,266,4.5
4497,8854-1,Technic,Not Available,1989,Power Crane,516.0,41.28,https://images.brickset.com/sets/images/8854-1.jpg,1324,394,4.5
4518,891-1,Space,Classic,1979,Two Seater Space Scooter,39.0,3.12,https://images.brickset.com/sets/images/891-1.jpg,1905,576,4.5
4428,8640-1,Technic,Arctic,1986,Polar Copter,238.0,19.04,https://images.brickset.com/sets/images/8640-1.jpg,1423,340,4.5
4462,8808-1,Technic,Not Available,1994,F1 Racer ,94.0,8.75,https://images.brickset.com/sets/images/8808-1.jpg,1908,186,4.5
2305,4719-1,Harry Potter,Chamber of Secrets,2003,Quality Quidditch Supplies,120.0,10.0,https://images.brickset.com/sets/images/4719-1.jpg,2048,1385,4.5
2343,4793-1,Alpha Team,Mission Deep Sea,2002,Ogel Shark Sub,115.0,20.0,https://images.brickset.com/sets/images/4793-1.jpg,1299,443,4.0
2371,4857-1,Spider-Man,Spider-Man 2,2004,Doc Ock's Fusion Lab,237.0,20.0,https://images.brickset.com/sets/images/4857-1.jpg,1211,803,4.0
2525,5132-1,Service Packs,Not Available,1995,"Wheels, Bearings and Suspension",32.0,3.5,https://images.brickset.com/sets/images/5132-1.jpg,40,61,4.5
2198,4551-1,Trains,9V,1991,Crocodile Locomotive,314.0,25.12,https://images.brickset.com/sets/images/4551-1.jpg,670,1004,4.5
2196,4548-1,Trains,9V,1991,Transformer and Speed Regulator,3.0,41.99,https://images.brickset.com/sets/images/4548-1.jpg,1726,313,4.5
2181,4531-1,Trains,9V,1991,Manual Points with Track,6.0,27.99,https://images.brickset.com/sets/images/4531-1.jpg,2478,385,4.5
2188,4538-1,Creator,Not Available,2004,Special Edition Tub,200.0,16.0,https://images.brickset.com/sets/images/4538-1.jpg,80,52,4.5
2068,4299-1,Racers,Drome Racers,2002,Nesquik Rabbit Racer,18.0,1.44,https://images.brickset.com/sets/images/4299-1.jpg,152,247,4.5
2049,4222-1,Basic,Not Available,1998,Basic Box 5+,355.0,28.400000000000002,https://images.brickset.com/sets/images/4222-1.jpg,113,34,4.5
2062,4285-1,Basic,Not Available,1999,"Basic Building Set, 5+",256.0,20.48,https://images.brickset.com/sets/images/4285-1.jpg,126,38,4.5
1644,3559-1,Sports,Hockey,2003,Red and Blue Player,40.0,4.0,https://images.brickset.com/sets/images/3559-1.jpg,227,73,4.5
1686,3618-1,Explore,Logic,2002,Family Farm,53.0,50.0,https://images.brickset.com/sets/images/3618-1.jpg,49,27,4.5
1886,4025-1,Boats,Not Available,1982,Fire Boat,150.0,12.0,https://images.brickset.com/sets/images/4025-1.jpg,1081,524,4.5
1922,4072-1,Studios,Not Available,2001,Skeleton,6.0,0.48,https://images.brickset.com/sets/images/4072-1.jpg,143,357,4.5
1526,3425-1,Sports,Football,2002,US National Team Cup Edition Set,548.0,90.0,https://images.brickset.com/sets/images/3425-1.jpg,207,229,4.5
1508,3407-1,Sports,Football,2000,Red Team Transport,133.0,20.0,https://images.brickset.com/sets/images/3407-1.jpg,452,238,4.5
1513,3411-1,Sports,Football,2000,Americas Team Bus,131.0,20.0,https://images.brickset.com/sets/images/3411-1.jpg,353,150,4.5
1505,3404-1,Sports,Football,2000,Black Team Transport,127.0,20.0,https://images.brickset.com/sets/images/3404-1.jpg,430,270,4.5
1478,3349-1,Rock Raiders,Not Available,2000,Three Minifig Pack - Rock Raiders #3,26.0,2.08,https://images.brickset.com/sets/images/3349-1.jpg,124,312,4.5
1307,3088-1,Duplo,Not Available,2001,Growing Garden,19.0,10.0,https://images.brickset.com/sets/images/3088-1.jpg,29,24,4.5
1424,3272-1,Duplo,Bob the Builder,2001,Scoop on the Road,21.0,10.0,https://images.brickset.com/sets/images/3272-1.jpg,270,44,4.5
263,1361-1,Studios,Not Available,2001,Camera Car,20.0,3.0,https://images.brickset.com/sets/images/1361-1.jpg,530,364,4.5
266,137-1,Fabuland,Not Available,1979,Hospital,106.0,8.48,https://images.brickset.com/sets/images/137-1.jpg,85,89,4.5
223,1274-1,Rock Raiders,Promotional,1999,Light Hover,25.0,2.0,https://images.brickset.com/sets/images/1274-1.jpg,180,334,4.5
122,1029-1,Town,Special,1999,Milk Delivery Truck,95.0,7.6000000000000005,https://images.brickset.com/sets/images/1029-1.jpg,215,596,4.5
128,1069-1,Town,Res-Q,1999,Speedboat,22.0,1.76,https://images.brickset.com/sets/images/1069-1.jpg,314,233,4.5
26,10023-1,Bionicle,Accessories,2002,Bionicle Master Builder Set,112.0,13.0,https://images.brickset.com/sets/images/10023-1.jpg,403,408,4.5
553,1731-1,Space,Ice Planet 2002,1994,Ice Planet Scooter,19.0,1.52,https://images.brickset.com/sets/images/1731-1.jpg,1098,451,4.5
544,1722-1,Assorted,Bonus/Value Pack,1994,Town / Space Value Pack,106.0,8.48,https://images.brickset.com/sets/images/1722-1.jpg,557,160,4.5
574,1772-1,Town,Special,1991,Airport Container Truck,80.0,6.4,https://images.brickset.com/sets/images/1772-1.jpg,181,642,4.5
507,1687-1,Town,Flight,1993,Midnight Transport,262.0,20.96,https://images.brickset.com/sets/images/1687-1.jpg,622,523,4.5
589,1791-1,Town,Leisure,1994,Windsurfer & Van,70.0,5.6000000000000005,https://images.brickset.com/sets/images/1791-1.jpg,228,359,4.5
584,1786-1,Town,Police,1995,Jailbreak Joe,186.0,14.88,https://images.brickset.com/sets/images/1786-1.jpg,451,403,4.5
599,1804-1,Castle,Royal Knights,1996,Crossbow Boat,21.0,2.0,https://images.brickset.com/sets/images/1804-1.jpg,520,356,4.5
646,1889-1,Pirates,Not Available,1992,Pirates Treasure Hold,34.0,2.72,https://images.brickset.com/sets/images/1889-1.jpg,856,813,4.5
653,1896-1,Town,Emergency,1992,Trauma Team,291.0,27.5,https://images.brickset.com/sets/images/1896-1.jpg,934,440,4.5
442,1597-1,Castle,Bonus/Value Pack,1993,Castle Value Pack,117.0,8.0,https://images.brickset.com/sets/images/1597-1.jpg,215,295,4.5
361,1497-1,Town,Racing,1987,Pitstop and Crew,124.0,9.92,https://images.brickset.com/sets/images/1497-1.jpg,781,492,4.5
343,1475-1,Town,Flight,1991,Airport Security Squad,123.0,10.0,https://images.brickset.com/sets/images/1475-1.jpg,407,560,4.5
298,1418-1,Bionicle,Turaga,2001,Matau,26.0,2.08,https://images.brickset.com/sets/images/1418-1.jpg,653,277,4.5
670,1954-1,Space,Spyrius,1995,Surveillance Scooter,23.0,1.84,https://images.brickset.com/sets/images/1954-1.jpg,1213,364,4.5
675,1966-1,Town,Special,1985,Car Repair Shop,296.0,23.68,https://images.brickset.com/sets/images/1966-1.jpg,465,716,4.5
676,1967-1,Assorted,Bonus/Value Pack,1993,Five Set Bonus Pack,156.0,10.0,https://images.brickset.com/sets/images/1967-1.jpg,244,124,4.5
682,1969-1,Space,Space Police 2,1993,Mini Robot,38.0,3.04,https://images.brickset.com/sets/images/1969-1.jpg,788,638,4.5
688,1974-4,Space,Futuron,1989,Star Quest,36.0,2.88,https://images.brickset.com/sets/images/1974-4.jpg,811,548,4.5
790,2129-1,Technic,Not Available,1997,Blast-Off Dragster,63.0,7.0,https://images.brickset.com/sets/images/2129-1.jpg,795,165,4.5
822,2181-1,Town,Special,1997,Infomaniac,4.0,0.32,https://images.brickset.com/sets/images/2181-1.jpg,171,400,4.5
1203,2962-1,Town,Res-Q,1998,Res-Q Lifeguard,70.0,6.75,https://images.brickset.com/sets/images/2962-1.jpg,537,351,4.5
1255,3026-1,Basic,Not Available,1998,Limited Edition Silver Brick Tub,1201.0,20.0,https://images.brickset.com/sets/images/3026-1.jpg,129,59,4.5
950,2585-1,Trains,9V,1998,Track Buggy with Station Master and Cool Kid,32.0,2.56,https://images.brickset.com/sets/images/2585-1.jpg,678,522,4.5
1096,2774-1,Town,Special,1999,Red Tiger,141.0,15.0,https://images.brickset.com/sets/images/2774-1.jpg,225,296,4.5
29057,76119-1,DC Comics Super Heroes,Batman,2019,Batmobile: Pursuit of The Joker,342.0,29.99,https://images.brickset.com/sets/images/76119-1.jpg,2519,1417,4.5
29104,853921-1,Xtra,Not Available,2019,Brick Stickers,17.0,5.99,https://images.brickset.com/sets/images/853921-1.jpg,1448,512,4.5
29134,30461-1,Star Wars,Episode I,2019,Podracer,58.0,4.64,https://images.brickset.com/sets/images/30461-1.jpg,2648,719,4.5
29185,71024-18,Collectable Minifigures,Disney Series 2,2019,Frozone,6.0,3.99,https://images.brickset.com/sets/images/71024-16.jpg,3636,450,4.5
29038,60228-1,City,Space,2019,Deep Space Rocket and Launch Control,837.0,99.99,https://images.brickset.com/sets/images/60228-1.jpg,1387,1557,4.5
29053,75236-1,Star Wars,The Force Awakens,2019,Duel on Starkiller Base,191.0,19.99,https://images.brickset.com/sets/images/75236-1.jpg,2955,1160,4.5
28920,71023-13,Collectable Minifigures,The LEGO Movie 2: The Second Part,2019,Apocalypseburg Abe,7.0,3.99,https://images.brickset.com/sets/images/71023-18.jpg,4066,487,4.5
28939,10766-1,Toy Story,Toy Story 4,2019,Woody & RC,69.0,9.99,https://images.brickset.com/sets/images/10766-1.jpg,1931,488,4.5
28913,71023-17,Collectable Minifigures,The LEGO Movie 2: The Second Part,2019,Cowardly Lion,6.0,3.99,https://images.brickset.com/sets/images/71023-11.jpg,4751,658,4.5
28915,71023-18,Collectable Minifigures,The LEGO Movie 2: The Second Part,2019,Scarecrow,6.0,3.99,https://images.brickset.com/sets/images/71023-13.jpg,4766,645,4.5
28605,30362-1,City,Sky Police,2019,Sky Police Jetpack,33.0,3.99,https://images.brickset.com/sets/images/30362-1.jpg,1196,503,4.5
28147,75230-1,Star Wars,The Last Jedi,2018,Porg,811.0,69.99,https://images.brickset.com/sets/images/75230-1.jpg,4110,1061,4.5
28088,75956-1,Harry Potter,Philosopher's Stone,2018,Quidditch Match,500.0,39.99,https://images.brickset.com/sets/images/75956-1.jpg,5508,1658,4.5
28081,30543-1,Creator,Seasonal,2018,Christmas Train,66.0,5.28,https://images.brickset.com/sets/images/30543-1.jpg,3501,471,4.5
28219,71022-22,Collectable Minifigures,Wizarding World,2018,Percival Graves,8.0,0.64,https://images.brickset.com/sets/images/71022-22.jpg,3336,604,4.5
28224,70830-1,The Lego Movie 2: The Second Part,Not Available,2019,Sweet Mayhem's Systar Starship!,502.0,69.99,https://images.brickset.com/sets/images/70830-1.jpg,2141,1079,4.5
28225,70827-1,The Lego Movie 2: The Second Part,Not Available,2019,Ultrakatty & Warrior Lucy!,348.0,29.99,https://images.brickset.com/sets/images/70827-1.jpg,3124,950,4.5
28227,76115-1,Marvel Super Heroes,Spider-Man,2019,Spider Mech vs. Venom ,604.0,49.99,https://images.brickset.com/sets/images/76115-1.jpg,1844,1261,4.5
28212,71022-15,Collectable Minifigures,Wizarding World,2018,Harry Potter (Invisibility Cloak),8.0,0.64,https://images.brickset.com/sets/images/71022-15.jpg,4041,620,4.5
28469,75890-1,Speed Champions,Ferrari,2019,Ferrari F40 Competizione,198.0,14.99,https://images.brickset.com/sets/images/75890-1.jpg,5025,972,4.5
28461,80102-1,Seasonal,Chinese New Year,2019,Dragon Dance,622.0,49.76,https://images.brickset.com/sets/images/80102-1.jpg,1661,1970,4.5
28400,31088-1,Creator,Not Available,2019,Deep Sea Creatures,230.0,14.99,https://images.brickset.com/sets/images/31088-1.jpg,3294,806,4.5
28426,31086-1,Creator,Not Available,2019,Futuristic Flyer,157.0,14.99,https://images.brickset.com/sets/images/31086-1.jpg,724,322,4.5
28343,21315-1,Ideas,Not Available,2018,Pop-Up Book,859.0,69.99,https://images.brickset.com/sets/images/21315-1.jpg,5384,1552,4.5
28395,70662-1,Ninjago,Spinjitzu,2019,Spinjitzu Cole,117.0,9.99,https://images.brickset.com/sets/images/70662-1.jpg,560,220,4.5
28387,70668-1,Ninjago,Legacy,2019,Jay's Storm Fighter,490.0,39.99,https://images.brickset.com/sets/images/70668-1.jpg,1069,641,4.5
28383,21152-1,Minecraft,Minifig-scale,2019,Pirate Ship,386.0,39.99,https://images.brickset.com/sets/images/21152-1.jpg,588,406,4.5
27621,5005376-1,Star Wars,Promotional,2018,Star Wars Anniversary Pod,37.0,2.96,https://images.brickset.com/sets/images/5005376-1.jpg,4615,1160,4.5
27308,30428-1,The LEGO Ninjago Movie,Promotional,2017,Green Ninja Mech Dragon,60.0,4.8,https://images.brickset.com/sets/images/30428-1.jpg,3099,413,4.5
27430,70923-1,The LEGO Batman Movie,Not Available,2018,The Bat-Space Shuttle,643.0,79.99,https://images.brickset.com/sets/images/70923-1.jpg,2743,1455,4.5
27428,70639-1,Ninjago,Sons of Garmadon,2018,Street Race of Snake Jaguar,308.0,29.99,https://images.brickset.com/sets/images/70639-1.jpg,1540,400,4.5
27892,42081-1,Technic,Not Available,2018,Volvo Concept Wheel Loader ZEUX,1167.0,139.99,https://images.brickset.com/sets/images/42081-1.jpg,1455,913,4.5
27894,42079-1,Technic,Not Available,2018,Heavy Duty Forklift,592.0,69.99,https://images.brickset.com/sets/images/42079-1.jpg,1773,669,4.5
27896,30541-1,Classic,Not Available,2018,Build a Duck,10.0,0.8,https://images.brickset.com/sets/images/30541-1.jpg,759,122,4.5
27963,71021-5,Collectable Minifigures,Series 18,2018,Firework Guy,4.0,3.99,https://images.brickset.com/sets/images/71021-5.jpg,5186,476,4.5
27872,40271-1,BrickHeadz,Seasonal,2018,Easter Bunny,126.0,9.99,https://images.brickset.com/sets/images/40271-1.jpg,4743,523,4.5
27740,5005249-1,Seasonal,Easter,2018,Easter Bunny Hut,6.0,0.48,https://images.brickset.com/sets/images/5005249-1.jpg,5438,391,4.5
27761,40187-1,Seasonal,Valentine's Day,2018,Flower Display,100.0,5.99,https://images.brickset.com/sets/images/40187-1.jpg,3298,485,4.5
29280,75957-1,Harry Potter,Prisoner of Azkaban,2019,The Knight Bus,403.0,39.99,https://images.brickset.com/sets/images/75957-1.jpg,3755,1711,4.5
29317,911948-1,Star Wars,Magazine Gift,2019,AT-M6,52.0,4.16,https://images.brickset.com/sets/images/911948-1.jpg,520,269,4.5
29305,40342-1,Ninjago,Secrets of the Forbidden Spinjitzu,2019,Ninjago Minifigure Pack,59.0,12.99,https://images.brickset.com/sets/images/40342-1.jpg,911,516,4.5
24649,71010-16,Collectable Minifigures,Series 14,2015,Spider Lady,7.0,3.99,https://images.brickset.com/sets/images/71010-16.jpg,6389,860,4.5
24694,31047-1,Creator,Not Available,2016,Propeller Plane,230.0,19.99,https://images.brickset.com/sets/images/31047-1.jpg,2479,620,4.5
24458,71231-1,Dimensions,Fun Pack,2015,Unikitty Fun Pack,57.0,14.99,https://images.brickset.com/sets/images/71231-1.jpg,4735,854,4.5
24439,71170-1,Dimensions,Starter Pack,2015,Starter Pack: PS3,267.0,99.99,https://images.brickset.com/sets/images/71170-1.jpg,1458,159,4.5
24440,71171-1,Dimensions,Starter Pack,2015,Starter Pack: PS4,273.0,99.99,https://images.brickset.com/sets/images/71171-1.jpg,3439,270,4.5
24342,40158-1,Pirates,Not Available,2015,Pirates Chess Set,857.0,59.99,https://images.brickset.com/sets/images/40158-1.jpg,3993,1177,4.5
24261,41536-1,Mixels,Series 5,2015,Gox,62.0,4.99,https://images.brickset.com/sets/images/41536-1.jpg,2746,335,4.5
24267,41542-1,Mixels,Series 5,2015,Spugg,51.0,4.99,https://images.brickset.com/sets/images/41542-1.jpg,2270,314,4.5
24220,75092-1,Star Wars,Episode I,2015,Naboo Starfighter,442.0,49.99,https://images.brickset.com/sets/images/75092-1.jpg,5665,2886,4.5
24179,70791-1,Bionicle,Reboot Villains,2015,Skull Warrior,102.0,14.99,https://images.brickset.com/sets/images/70791-1.jpg,1078,344,4.5
24186,31039-1,Creator,Not Available,2015,Blue Power Jet,608.0,69.99,https://images.brickset.com/sets/images/31039-1.jpg,3304,1354,4.5
24147,60093-1,City,Deep Sea Explorers,2015,Deep Sea Helicopter,388.0,49.99,https://images.brickset.com/sets/images/60093-1.jpg,2859,1518,4.5
24145,60091-1,City,Deep Sea Explorers,2015,Deep Sea Starter Set,90.0,9.99,https://images.brickset.com/sets/images/60091-1.jpg,6252,1151,4.5
24134,60070-1,City,Swamp Police,2015,Water Plane Chase,263.0,29.99,https://images.brickset.com/sets/images/60070-1.jpg,1136,1096,4.5
24032,40107-1,Seasonal,Christmas,2014,Winter Skating Scene,129.0,10.32,https://images.brickset.com/sets/images/40107-1.jpg,5860,1269,4.5
24094,30292-1,Ninjago,Tournament of Elements,2015,Jay's Nano Mech,54.0,4.32,https://images.brickset.com/sets/images/30292-1.jpg,1117,612,4.5
24099,71016-1,The Simpsons,Not Available,2015,Kwik-E-Mart,2179.0,199.99,https://images.brickset.com/sets/images/71016-1.jpg,7483,3584,4.5
24087,30256-1,Legends of Chima,Fire vs. Ice,2015,Ice Bear Mech,39.0,3.99,https://images.brickset.com/sets/images/30256-1.jpg,1680,483,4.5
24089,40140-1,Creator,Not Available,2015,Flower Cart,71.0,4.99,https://images.brickset.com/sets/images/40140-1.jpg,6764,2070,4.5
23978,75899-1,Speed Champions,Ferrari,2015,LaFerrari,164.0,14.99,https://images.brickset.com/sets/images/75899-1.jpg,6264,1888,4.5
23960,70781-1,Bionicle,Companions,2015,Protector of Earth,66.0,9.99,https://images.brickset.com/sets/images/70781-1.jpg,1302,323,4.5
23983,75913-1,Speed Champions,Ferrari,2015,F14 T & Scuderia Ferrari Truck,884.0,99.99,https://images.brickset.com/sets/images/75913-1.jpg,3443,2192,4.5
23949,41535-1,Mixels,Series 4,2015,Boogly,52.0,4.99,https://images.brickset.com/sets/images/41535-1.jpg,3052,407,4.5
23940,41076-1,Elves,Not Available,2015,Farran and the Crystal Hollow,175.0,14.99,https://images.brickset.com/sets/images/41076-1.jpg,2668,584,4.5
23926,40106-1,Seasonal,Christmas,2014,Toy Workshop,107.0,8.56,https://images.brickset.com/sets/images/40106-1.jpg,6734,1484,4.5
24778,75113-1,Star Wars,Buildable Figures,2016,Rey,84.0,19.99,https://images.brickset.com/sets/images/75113-1.jpg,4118,730,4.5
24800,42044-1,Technic,Not Available,2016,Display Team Jet,113.0,12.99,https://images.brickset.com/sets/images/42044-1.jpg,2888,316,4.5
24807,71235-1,Dimensions,Level Pack,2016,Midway Arcade Level Pack,96.0,24.99,https://images.brickset.com/sets/images/71235-1.jpg,4459,1300,4.5
24749,76064-1,Marvel Super Heroes,Mighty Micros,2016,Mighty Micros: Spider-Man vs. Green Goblin,85.0,9.99,https://images.brickset.com/sets/images/76064-1.jpg,4344,807,4.5
24750,76065-1,Marvel Super Heroes,Mighty Micros,2016,Mighty Micros: Captain America vs. Red Skull,95.0,9.99,https://images.brickset.com/sets/images/76065-1.jpg,4277,807,4.5
24754,21125-1,Minecraft,Minifig-scale,2016,The Jungle Tree House,706.0,69.99,https://images.brickset.com/sets/images/21125-1.jpg,1326,822,4.5
24915,60130-1,City,Prison Island,2016,Prison Island,754.0,89.99,https://images.brickset.com/sets/images/60130-1.jpg,3150,1573,4.5
24913,60112-1,City,Fire,2016,Fire Engine,376.0,49.99,https://images.brickset.com/sets/images/60112-1.jpg,1328,1538,4.5
24931,70616-1,The LEGO Ninjago Movie,Not Available,2017,Ice Tank,914.0,79.99,https://images.brickset.com/sets/images/70616-1.jpg,1262,860,4.5
24929,70614-1,The LEGO Ninjago Movie,Not Available,2017,Lightning Jet,876.0,59.99,https://images.brickset.com/sets/images/70614-1.jpg,2313,762,4.5
24969,71200-1,Dimensions,Starter Pack,2015,Starter Pack parts,267.0,21.36,https://images.brickset.com/sets/images/71200-1.jpg,1169,112,4.5
24985,30397-1,Disney,Frozen,2016,Olaf's Summertime Fun,48.0,3.84,https://images.brickset.com/sets/images/30397-1.jpg,4239,581,4.5
24948,71256-1,Dimensions,Team Pack,2016,Gremlins Team Pack,94.0,24.99,https://images.brickset.com/sets/images/71256-1.jpg,4773,1240,4.5
25992,71013-2,Collectable Minifigures,Series 16,2016,Desert Warrior,5.0,3.99,https://images.brickset.com/sets/images/71013-2.jpg,5623,648,4.5
26063,30603-1,DC Comics Super Heroes,Batman Classic TV Series,2016,Batman Classic TV Series - Mr. Freeze,16.0,1.28,https://images.brickset.com/sets/images/30603-1.jpg,4849,1180,4.5
26174,60125-1,City,Volcano Explorers,2016,Volcano Heavy-Lift Helicopter,1277.0,149.99,https://images.brickset.com/sets/images/60125-1.jpg,1118,1249,4.5
26140,853516-1,Nexo Knights,Battle Packs,2016,Monsters Army-Building Set,30.0,14.99,https://images.brickset.com/sets/images/853516-1.jpg,1050,491,4.5
26416,21033-1,Architecture,Skylines,2017,Chicago,444.0,39.99,https://images.brickset.com/sets/images/21033-1.jpg,3965,1505,4.5
26273,75158-1,Star Wars,Rebels,2016,Rebel Combat Frigate,936.0,109.99,https://images.brickset.com/sets/images/75158-1.jpg,2756,2469,4.5
26209,30350-1,City,Volcano Explorers,2016,Volcano Jackhammer,53.0,4.24,https://images.brickset.com/sets/images/30350-1.jpg,1487,725,4.5
25580,71011-5,Collectable Minifigures,Series 15,2016,Tribal Woman,6.0,3.99,https://images.brickset.com/sets/images/71011-5.jpg,6610,1139,4.5
