num_reviews,piece_count,play_star_rating,prod_desc,prod_id,review_difficulty,set_name,star_rating,theme_name,val_star_rating,country
5,130,4.3,Summon the dark side with a LEGO® BrickHeadz construction character featuring Kylo Ren™!,41603,Easy,Kylo Ren™,5,BrickHeadz,4.8,IT
7,140,3.2,Say “I love you” with a LEGO® BrickHeadz™ Valentine's Bee!,40270,Easy,Valentine's Bee,4.9,BrickHeadz,4.7,IT
3,119,4.5,Feel the Force with a LEGO® BrickHeadz construction character featuring Rey!,41602,Easy,Rey,5,BrickHeadz,4.5,IT
2,108,3.5,Get an upgrade with LEGO® BrickHeadz Cyborg™,41601,Easy,Cyborg™,5,BrickHeadz,4,IT
1,135,1,Dive in with LEGO® BrickHeadz Aquaman™!,41600,Very Easy,Aquaman™,4,BrickHeadz,3,IT
1,240,3,Travel back to the future with LEGO® BrickHeadz™ Marty McFly and Doc Brown!,41611,Easy,Marty McFly & Doc Brown,5,BrickHeadz,5,IT
,209,,Join the Justice League™ with LEGO® BrickHeadz™ Tactical Batman™ and Superman™!,41610,,Tactical Batman™ & Superman™,,BrickHeadz,,IT
4,126,2,Hop to it with a LEGO® BrickHeadz™ Easter Bunny!,40271,Easy,Easter Bunny,5,BrickHeadz,4.5,IT
2,87,4.5,Wow the crowds in the sleek Airshow Jet!,60177,Easy,Airshow Jet,4.5,City,5,IT
36,888,4.7,Move heavy goods across LEGO® City with the Cargo Train!,60052,Average,Cargo Train,4.4,City,3.8,IT
1,1250,5,Haul in fresh supplies at the exploration site!,60162,Average,Jungle Air Drop Helicopter,5,City,4,IT
45,610,4.4,Get around LEGO® City fast in the High-speed Passenger Train!,60051,Average,High-speed Passenger Train,4.4,City,4,IT
10,894,4.2,Throw the crooks back in jail after they break out!,60141,Easy,Police Station,4.7,City,4,IT
16,919,4.5,Jump into action and save the hot dog stand… and lunch!,60110,Average,Fire Station,4.6,City,4.6,IT
6,813,4.5,Discover the secrets of the jungle with the LEGO® City explorers!,60161,Average,Jungle Exploration Site,4.3,City,4,IT
3,792,3.3,Sail the high seas and make a thrilling rescue!,60167,Average,Coast Guard Head Quarters,3.7,City,3.3,IT
1,883,5,Head to the LEGO® City mine and dig up some gold!,60188,,Mining Experts Site,5,City,5,IT
8,663,4.4,Stop the crooks from breaking their partner out of jail!,60174,Average,Mountain Police Headquarters,4.6,City,4,IT
4,740,5,Load up the truck and deliver the goods!,60169,Average,Cargo Terminal,5,City,4.3,IT
9,561,3.9,Protect the bank and stop the crooks!,60140,Easy,Bulldozer Break-in,3.3,City,3.6,IT
3,426,4.7,Watch your step while you explore new things in the jungle!,60160,Average,Jungle Mobile Lab,5,City,4.7,IT
8,415,4.4,Perform a daring helicopter rescue before the shark gets too close!,60166,Challenging,Heavy-duty Rescue Helicopter,4.4,City,4,IT
2,303,4.5,Fly in and surprise the crooks at their hideout!,60173,Average,Mountain Arrest,4,City,2.5,IT
10,169,4.3,Pack your city with a bunch of new people!,60153,Very Easy,People pack – Fun at the beach,4.1,City,3.6,IT
10,374,3.9,Stop the crooks before they escape from the mobile jail!,60139,Easy,Mobile Command Center,4,City,3.3,IT
,387,,Keep the crooks from escaping with the gold bars!,60175,,Mountain River Heist,,City,,IT
16,337,3.6,"Hop on, there’s so much to see with the LEGO® City bus!",60154,Easy,Bus Station,3.3,City,2.7,IT
1,294,4,Drive in the heavy driller and start digging the cave!,60186,Average,Mining Heavy Driller,5,City,4,IT
7,344,5,"Load up the Pickup & Caravan, it’s time for a vacation!",60182,Easy,Pickup & Caravan,5,City,5,IT
14,294,4.2,Help Chase McCain and the police nab the crook!,60138,Average,High-speed Chase,4.2,City,4.1,IT
2,347,4.5,Race to the rescue on land and sea!,60165,Very Easy,4 x 4 Response Unit,5,City,5,IT
8,257,4.2,Call the Fire Response Unit for help!,60108,Average,Fire Response Unit,3.9,City,3.8,IT
5,378,4.8,Defend the mission and dodge a surprise in the jungle!,60159,Easy,Jungle Halftrack Mission,4.8,City,4.6,IT
7,310,4.4,Haul in the helicopter to handle the heavy lifting!,60183,Easy,Heavy Cargo Transport,4.7,City,4.7,IT
,297,,Race after the crook and avoid the mountain rockslide!,60172,,Dirt Road Pursuit,,City,,IT
4,192,5,Jump the fire and give the crowd a thrilling show!,60180,Average,Monster Truck,5,City,5,IT
35,249,4.6,Order a pizza to go!,60150,Easy,Pizza Van,4.9,City,4.8,IT
11,214,4.5,Put out the burning oil barrel!,60107,Easy,Fire Ladder Truck,4.5,City,4.1,IT
47,8,4.2,"Switch tracks – build a bigger, more exciting railway track.",7895,Very Easy,Switching Tracks,4.1,City,3.6,IT
12,239,4.7,Gear up for the big race!,60148,Easy,ATV Race Team,4.8,City,4.6,IT
8,144,4.4,Catch the crook before he tows the safe away!,60137,Easy,Tow Truck Trouble,4.3,City,4,IT
7,174,4.3,Load the freshly cut logs with the awesome Forest Tractor!,60181,Easy,Forest Tractor,4.4,City,4.2,IT
6,190,4.2,Transport the mountain snowboarder to the hospital!,60179,Easy,Ambulance Helicopter,3.8,City,4.7,IT
,115,,Chase down the crook and recover the loot!,10751,,Mountain Police Chase,,Juniors,,IT
3,141,4.3,Fly in and save the stranded sailor before he floats away!,60164,Easy,Sea Rescue Plane,4.3,City,4.7,IT
5,201,4.3,Fly into the jungle and explore the hidden temple!,60158,Average,Jungle Cargo Helicopter,4.4,City,3.8,IT
89,24,2.9,Get killer curves in your tracks!,7499,Easy,Flexible and Straight Tracks,2.5,City,2.2,IT
1,127,5,Break up the rocks and discover the treasure inside!,60185,Easy,Mining Power Splitter,5,City,5,IT
1,126,5,Speed after the crook on an exciting river chase!,60176,Easy,Wild River Escape,5,City,4,IT
12,88,4.5,Cruise into the jungle and make a big discovery!,60157,Easy,Jungle Starter Set,4.9,City,4.6,IT
4,76,4.8,Rescue the surfer and be a coast guard hero!,60163,Very Easy,Coast Guard Starter Set,5,City,4.5,IT
,73,,Grab your shovel and get to work!,10750,,Road Repair Truck,,Juniors,,IT
2,88,,Arrest the crooks and recover the hidden loot!,60171,,Mountain Fugitives,5,City,,IT
2,82,4.5,Blow up the rock pile and discover gold!,60184,Very Easy,Mining Team,5,City,4,IT
1,78,4,Climb in the cockpit and set a new speed record!,60178,Easy,Speed Record Car,5,City,4,IT
85,2,4.1,Add roads to your LEGO® town!,7280,Very Easy,Straight & Crossroad Plates,3.5,City,2.3,IT
40,2,4.1,Roads for your LEGO® layout!,7281,Very Easy,T-Junction & Curved Road Plates,3.9,City,2.8,IT
2,37,4.5,Catch the crook before he escapes with the loot!,60170,Very Easy,Off-Road Chase,4.5,City,5,IT
5,53,3.8,Explore the depths of the jungle and find something amazing!,60156,Easy,Jungle Buggy,3.6,City,4.2,IT
2,900,3.5,Imagine and create with LEGO® Classic bricks!,10704,,Creative Box,4.5,Classic,4.5,IT
,442,,Create a world in motion with Bricks on a Roll!,10715,,Bricks on a Roll,,Classic,,IT
11,484,4.6,Create your own LEGO® vehicles with LEGO Classic!,10696,Easy,LEGO® Medium Creative Brick Box,4.6,Classic,4.7,IT
2,502,5,Create your ideas with LEGO® Classic bricks!,10703,Average,Creative Builder Box,4,Classic,4,IT
2,213,5,Bring along a world of creativity in your own LEGO® Creative Suitcase!,10713,Very Easy,Creative Suitcase,5,Classic,5,IT
8,303,4.8,"Get ideas, get creative and get building!",10693,Easy,LEGO® Creative Supplement,4.9,Classic,4.9,IT
24,1,4.3,Add another useful piece to your LEGO® collection with this Gray Baseplate!,10701,Very Easy,Gray Baseplate,4.1,Classic,3.5,IT
7,221,4.3,Get creative with classic LEGO® bricks in 29 different colors!,10692,Easy,LEGO® Creative Bricks,4.1,Classic,4.3,IT
46,1,3.2,Add another useful piece to your LEGO® collection with this Green Baseplate!,10700,Very Easy,Green Baseplate,2.6,Classic,2.5,IT
6,1,4.7,Create your own world on a Blue LEGO® Baseplate!,10714,Very Easy,Blue Baseplate,4.7,Classic,4.3,IT
8,78,4.6,Unleash your imagination with the LEGO® Blue Creativity Box!,10706,Very Easy,Blue Creativity Box,4.8,Classic,5,IT
5,66,4.5,Unleash your imagination with the LEGO® Green Creativity Box!,10708,Easy,Green Creativity Box,4.8,Classic,4.5,IT
4,55,4.3,Unleash your imagination with the LEGO® Red Creativity Box!,10707,Average,Red Creativity Box,4.5,Classic,4.3,IT
3,60,2.7,Unleash your imagination with the LEGO® Orange Creativity Box!,10709,Easy,Orange Creativity Box,4.7,Classic,5,IT
180,1,4,Everyone needs one!,630,Very Easy,Brick Separator,4.8,Classic,4.6,IT
4,790,5,"Create all kinds of buildings with LEGO® bricks, windows and doors!",10698,Easy,LEGO® Large Creative Brick Box,5,Classic,5,IT
23,792,4.7,Head for sunnier climes with the Vacation Getaways set!,31052,Average,Vacation Getaways,4.9,Creator 3-in-1,4.3,IT
11,728,3.2,Build and enjoy the delightful 3-in-1 Family Villa!,31069,Average,Modular Family Villa,3.4,Creator 3-in-1,3.2,IT
14,670,4.2,Get behind the wheel of the awesome 3-in-1 Turbo Track Racer!,31070,Average,Turbo Track Racer,4.5,Creator 3-in-1,4.3,IT
4,422,4,Enjoy awesome activities at the 3-in-1 Modular Skate House!,31081,Average,Modular Skate House,4.8,Creator 3-in-1,4.3,IT
10,386,3.2,Enjoy eco-friendly adventures with the 3-in-1 Modern Home!,31068,Average,Modular Modern Home,3.8,Creator 3-in-1,3.9,IT
5,379,4,Enjoy seaside fun with the 3-in-1 Sunshine Surfer Van set!,31079,Easy,Sunshine Surfer Van,4.4,Creator 3-in-1,4.2,IT
2,374,4,Hit the slopes with the 3-in-1 Modular Winter Vacation set!,31080,Easy,Modular Winter Vacation,3.5,Creator 3-in-1,4,IT
13,285,4.3,Launch a satellite with the 3-in-1 Space Shuttle Explorer!,31066,Easy,Space Shuttle Explorer,4.2,Creator 3-in-1,4.4,IT
8,356,4,Play all day on a 3-in-1 Poolside Holiday!,31067,Average,Modular Poolside Holiday,4.6,Creator 3-in-1,4.9,IT
1,200,5,Thrill the crowds with the 3-in-1 Daredevil Stunt Plane set!,31076,Average,Daredevil Stunt Plane,5,Creator 3-in-1,5,IT
1,225,5,Head into the wilds with the 3-in-1 Outback Adventures set!,31075,Easy,Outback Adventures,4,Creator 3-in-1,4,IT
2,241,4.5,Blast off from the start line in the 3-in-1 Rocket Rally Car!,31074,Easy,Rocket Rally Car,5,Creator 3-in-1,5,IT
9,205,4.5,Have fun with the cute 3-in-1 Robo Explorer!,31062,Average,Robo Explorer,4.8,Creator 3-in-1,4.3,IT
27,174,4.5,Enjoy roaring adventures with the 3-in-1 Mighty Dinosaurs!,31058,Easy,Mighty Dinosaurs,4.7,Creator 3-in-1,4.7,IT
5,223,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073,Easy,Mythical Creatures,4.4,Creator 3-in-1,5,IT
6,122,4.5,Take an open-top drive in the cool 3-in-1 Green Cruiser!,31056,Easy,Green Cruiser,4.5,Creator 3-in-1,4.7,IT
1,102,4,Perform cool maneuvers with the 3-in-1 Air Blazer!,31057,Easy,Air Blazer,4,Creator 3-in-1,4,IT
1,109,5,Be an eye in the sky with the 3-in-1 Drone Explorer!,31071,Average,Drone Explorer,5,Creator 3-in-1,5,IT
,109,,Enter the racing world with the 3-in-1 Extreme Engines set!,31072,,Extreme Engines,,Creator 3-in-1,,IT
62,2480,4.4,Discover a place where music is on the menu!,10260,Challenging,Downtown Diner,4.6,Creator Expert,4.3,IT
43,5923,3.9,Discover the architectural wonder of the Taj Mahal!,10256,Challenging,Taj Mahal,4.8,Creator Expert,4.5,IT
99,4002,4.7,Celebrate ten years of Modular Building with the Assembly Square!,10255,Challenging,Assembly Square,4.8,Creator Expert,4.5,IT
64,4163,3.7,Build the world’s best-known clock tower!,10253,Challenging,Big Ben,4.6,Creator Expert,4.6,IT
228,4295,4.2,Build London's famous Tower Bridge!,10214,Challenging,Tower Bridge,4.8,Creator Expert,4.6,IT
91,2464,4.9,Experience the wonderful LEGO® Creator Ferris Wheel!,10247,Challenging,Ferris Wheel,4.9,Creator Expert,4.7,IT
53,2670,4.2,Discover the fairground’s star attraction with the Carousel!,10257,Challenging,Carousel,4.4,Creator Expert,4.2,IT
177,2262,4.4,Discover hidden clues and surprises at the Detective's Office!,10246,Challenging,Detective’s Office,4.6,Creator Expert,4.4,IT
115,2382,4.5,Make a safe deposit at the Brick Bank!,10251,Challenging,Brick Bank,4.7,Creator Expert,4.2,IT
202,2469,4.7,Have an unforgettable evening at the amazing Parisian Restaurant!,10243,Challenging,Parisian Restaurant,4.9,Creator Expert,4.7,IT
53,1686,4.1,All aboard the London Bus!,10258,Average,London Bus,4.6,Creator Expert,4.3,IT
337,1334,4.3,Road trips will never be the same again with the iconic 1962 Volkswagen T1 Camper Van,10220,Challenging,Volkswagen T1 Camper Van,4.7,Creator Expert,4.5,IT
66,1167,4.5,Head for the beach with the VW Beetle!,10252,Average,Volkswagen Beetle,4.9,Creator Expert,4.7,IT
134,1077,4.4,Take this MINI Cooper for a nostalgic drive down memory lane!,10242,Average,MINI Cooper,4.7,Creator Expert,4.5,IT
142,898,3.9,Enjoy the holiday season with the Winter Toy Shop!,10249,Average,Winter Toy Shop,3.8,Creator Expert,3.7,IT
19,3444,4.9,Dare to enter The Joker™ Manor!,70922,Challenging,The Joker™ Manor,5,THE LEGO® BATMAN MOVIE,4.9,IT
13,955,4.1,Unleash the Batmobile from The Flying Fox!,76087,Average,Flying Fox: Batmobile Airlift Attack,3.7,DC Comics™ Super Heroes,3,IT
6,622,5,Fight for the Mother Box with Batman’s Knightcrawler!,76086,Average,Knightcrawler Tunnel Attack,5,DC Comics™ Super Heroes,4.8,IT
5,425,3.2,Dodge Harley Quinn’s cannonball attacks!,70921,Average,Harley Quinn™ Cannonball Attack,3.2,THE LEGO® BATMAN MOVIE,2.6,IT
5,406,5,Power up for battle against the Lex Luthor™ Mech!,76097,Average,Lex Luthor™ Mech Takedown,4.8,DC Comics™ Super Heroes,4.8,IT
6,271,4.5,Pursue Reverse Flash™ and grab the Energy Infuser!,76098,Easy,Speed Force Freeze Pursuit,4.8,DC Comics™ Super Heroes,4.5,IT
5,267,3.6,Party on with Superman™ and friends!,70919,Easy,The Justice League™ Anniversary Party,3.2,THE LEGO® BATMAN MOVIE,3.4,IT
12,293,4.9,Join Batman™ in a comical food fight!,70920,Average,Egghead™ Mech Food Fight,4.8,THE LEGO® BATMAN MOVIE,4.6,IT
1,151,5,Swoop in with Batman™ and take on the Joker™!,10753,Easy,The Joker™ Batcave Attack,5,Juniors,5,IT
2,198,4,Bring down Captain Boomerang™ with Batman’s Bat-Dune Buggy!,70918,,The Bat-Dune Buggy,4.5,THE LEGO® BATMAN MOVIE,4,IT
1,199,5,Help Superman™ bust out of the Kryptonite prison!,76096,Average,Superman™ & Krypto™ Team-Up,5,DC Comics™ Super Heroes,5,IT
9,197,3.9,Protect the precious Mother Box from the evil Parademon™!,76085,Easy,Battle of Atlantis,4.2,DC Comics™ Super Heroes,3.9,IT
5,143,4.6,Stand tall with LEGO® BrickHeadz Wonder Woman™!,41599,Easy,Wonder Woman™,5,BrickHeadz,5,IT
3,122,2.7,Live life in the fast lane with LEGO® BrickHeadz The Flash™!,41598,Very Easy,The Flash™,4,BrickHeadz,3,IT
2,108,3.5,Get an upgrade with LEGO® BrickHeadz Cyborg™,41601,Easy,Cyborg™,5,BrickHeadz,4,IT
1,135,1,Dive in with LEGO® BrickHeadz Aquaman™!,41600,Very Easy,Aquaman™,4,BrickHeadz,3,IT
9,643,4.4,Launch a space mission from the Batcave!,70923,Average,The Bat-Space Shuttle,4.8,THE LEGO® BATMAN MOVIE,3.5,IT
,209,,Join the Justice League™ with LEGO® BrickHeadz™ Tactical Batman™ and Superman™!,41610,,Tactical Batman™ & Superman™,,BrickHeadz,,IT
171,4080,4.5,Welcome to the magical Disney Castle!,71040,Challenging,The Disney Castle,4.7,Disney™,4.5,IT
52,2294,3.3,Discover the secrets of the Silent Mary!,71042,Average,Silent Mary,4.5,Disney™,4.3,IT
3,585,4.3,Dine and dance at the Dream Castle with Disney Cinderella.,41154,Challenging,Cinderella's Dream Castle,4.3,Disney™,3.3,IT
5,701,4,Spend a day in the snow at Elsa’s enormous Magical Ice Palace!,41148,Average,Elsa's Magical Ice Palace,4,Disney™,3.8,IT
3,380,4.3,Sail off to new adventures with Disney Ariel and Eric.,41153,Average,Ariel's Royal Celebration Boat,4.3,Disney™,3.3,IT
3,307,4.7,Set sail with Vaiana to restore the heart of Te Fiti!,41150,Easy,Vaiana's Ocean Voyage,4.7,Disney™,4.7,IT
4,350,4.3,Drive off in Cinderella’s beautiful horse-drawn carriage!,41146,Average,Cinderella's Enchanted Evening,4.8,Disney™,4.3,IT
2,191,5,Roll up for a demolition derby at the Disney•Pixar Thunder Hollow Crazy 8 Race!,10744,Average,Thunder Hollow Crazy 8 Race,5,Juniors,4.5,IT
3,322,4.7,Help Disney Aurora turn the spinning wheel in her Fairytale Castle!,41152,Easy,Sleeping Beauty's Fairytale Castle,4.3,Disney™,4.3,IT
2,222,5,Explore the secrets of the sea with Ariel and Flounder.,41145,Average,Ariel and the Magical Spell,5,Disney™,4.5,IT
2,116,5,Fix Disney•Pixar’s Lightning McQueen for his next exciting race!,10743,Easy,Smokey's Garage,4.5,Juniors,5,IT
3,94,4.7,Play in the snow with Anna and Elsa at the ice palace!,10736,Average,Anna & Elsa's Frozen Playground,4.7,Juniors,4.7,IT
,125,,Visit Arendelle Market with Elsa and Olaf!,41155,,Elsa's Market Adventure,,Disney™,,IT
2,95,2.5,Smash the speed record with Disney•Pixar’s Lightning McQueen and Sheriff!,10742,Easy,Willy's Butte Speed Training,3,Juniors,3,IT
1,104,5,"Get in training with Disney Mulan, ready for the challenge ahead!",41151,Average,Mulan's Training Day,5,Disney™,5,IT
8,47,3.9,Power on and win with Disney•Pixar’s Lightning McQueen!,10730,Very Easy,Lightning McQueen Speed Launcher,4,Juniors,3.9,IT
3,62,4.3,Take a break at the junkyard with Disney•Pixar’s Mater and his video screen!,10733,Easy,Mater's Junkyard,4.7,Juniors,5,IT
1,75,5,Pull in to Disney•Pixar’s Guido & Luigi’s Pit Stop for fun and games!,10732,,Guido and Luigi's Pit Stop,5,Juniors,5,IT
3,59,4.3,Help Disney•Pixar’s Cruz Ramirez become the fastest race car around!,10731,Easy,Cruz Ramirez Race Simulator,5,Juniors,4.3,IT
1,115,4,Decorate and customize your castle!,40307,Easy,Castle Interior Kit,5,Disney™,4,IT
1,80,5,Create beautiful mini-doll outfits!,40388,Easy,Mini-Doll Dress-Up Kit,5,Disney™,5,IT
,22,,Help Owen Grady get the escaped T. rex under control in Jurassic World!,10880,,T. rex Tower,,DUPLO®,,IT
1,24,,See the baby dinosaurs at the Jurassic World Gentle Giants Petting Zoo!,10879,,Gentle Giants Petting Zoo,5,DUPLO®,,IT
22,134,4.6,Take the rocks down the track with the Deluxe Train Set!,10508,Average,Deluxe Train Set,4.1,DUPLO®,3.7,IT
8,163,4.9,Go Around the World on LEGO® DUPLO® adventures!,10805,Easy,Around the World,5,DUPLO®,4.8,IT
1,106,4,Enjoy a day of family fun at LEGO® DUPLO® Big Fair!,10840,Easy,Big Fair,5,DUPLO®,4,IT
1,67,5,"Get busy with a bulldozer, tipper truck and posable crane!",10813,Average,Big Construction Site,5,DUPLO®,5,IT
,98,,Explore the Town Square for endless fun and play opportunities!,10836,,Town Square,,DUPLO®,,IT
,104,,Enjoy a visit to the adventure farm and feed the animals!,10869,,Farm Adventures,,DUPLO®,,IT
11,52,4.9,Hop aboard My First Train Set for beginning builder fun!,10507,Easy,My First Train Set,4.7,DUPLO®,4.4,IT
3,28,5,"Hang out with Lightning McQueen, Mack and Cruz Ramirez!",10846,Easy,Flo's Café,5,DUPLO®,4.5,IT
,61,,Turn the carousel for a day of fun at the fair!,10841,,Fun Family Fair,,DUPLO®,,IT
,71,,Develop creativity and fine motor skills with a playground theme!,10864,,Large Playground Brick Box,,DUPLO®,,IT
,69,,Play out everyday scenes and routines in the Family House!,10835,,Family House,,DUPLO®,,IT
,70,,Build and run the store with Disney’s Minnie Mouse and Daisy Duck!,10844,,Minnie Mouse Bow-tique,,DUPLO®,,IT
3,48,5,Spend a day at the beach with Mickey Mouse and friends!,10827,Very Easy,Mickey & Friends Beach House,5,DUPLO®,5,IT
,120,,Imagine and create with this big box of colorful bricks!,10854,,LEGO® DUPLO® Creative Box,,DUPLO®,,IT
2,57,5,Enjoy a delicious pizza at the LEGO® DUPLO® Pizzeria!,10834,Average,Pizzeria,5,DUPLO®,5,IT
1,31,5,Race Lightning McQueen and Jackson Storm for the Piston Cup!,10857,Easy,Piston Cup Race,5,DUPLO®,4,IT
3,28,4.3,Help Batman™ use the Batwing to retrieve the stolen treasure back from The Penguin!,10823,Average,Batwing Adventure,4.3,DUPLO®,3.3,IT
,34,,Make an animal train with these fun and colorful models.,10863,,My First Animal Brick Box,,DUPLO®,,IT
,38,,Help Spider-Man and Hulk fight Sandman at Avengers HQ!,10876,,Spider-Man & Hulk Adventures,,DUPLO®,,IT
,59,,Take care of the ponies at the Farm Pony Stable!,10868,,Farm Pony Stable,,DUPLO®,,IT
1,37,5,Help Rapunzel groom Maximus and play out life in the tower.,10878,Very Easy,Rapunzel´s Tower,5,DUPLO®,5,IT
4,65,4.8,"Learn to discover, build and count with the All-In-One Box of Fun!",10572,Very Easy,LEGO® DUPLO® All-in-One-Box-of-Fun,5,DUPLO®,4,IT
2,26,5,Rush to save the burning building in the LEGO® DUPLO® Fire Truck!,10592,Very Easy,Fire Truck,5,DUPLO®,5,IT
6,24,2.2,Turn the cone to make the carousel spin!,10845,Average,My First Carousel,2.2,DUPLO®,3.2,IT
,32,,Test your aim at the LEGO® DUPLO® Shooting Gallery!,10839,,Shooting Gallery,,DUPLO®,,IT
,70,,Imagine and create with this great-value set of colorful bricks!,10865,,Fun Creations,,DUPLO®,,IT
,29,,Head off on vacation at the LEGO® DUPLO® Airport!,10871,,Airport,,DUPLO®,,IT
4,24,5,Celebrate your birthday with Mickey and Minnie!,10597,Easy,Mickey & Minnie Birthday Parade,4.8,DUPLO®,4.7,IT
5,23,5,Introduce counting with this easy-to-build train!,10847,Easy,Number Train,5,DUPLO®,4.8,IT
2,26,5,"Dig and shovel all day, then drive the rubble away!",10812,Average,Truck & Tracked Excavator,5,DUPLO®,5,IT
6,36,4.8,Learn to build and create your own fleet of LEGO® DUPLO® vehicles!,10816,Easy,My First Cars and Trucks,5,DUPLO®,4.7,IT
2,39,5,Play and learn all day long at the LEGO® DUPLO® Preschool!,10833,Average,Preschool,5,DUPLO®,5,IT
,26,,Buy fresh fruit and vegetables from the market stall!,10867,,Farmers' Market,,DUPLO®,,IT
,80,,Develop creativity and building skills with a selection of basic bricks!,10848,,My First Bricks,,DUPLO®,,IT
1,23,5,Join in Mater’s video chat with Lightning McQueen!,10856,Easy,Mater´s Shed,5,DUPLO®,5,IT
,29,,Learn to match pairs with LEGO® DUPLO® My First Truck!,10818,,My First Truck,,DUPLO®,,IT
1,19,3,Enjoy a tea party with Belle and her extraordinary friends!,10877,,Belle´s Tea Party,4,DUPLO®,4,IT
,28,,Explore different emotions with these buildable characters.,10861,,My First Emotions,,DUPLO®,,IT
,15,,Help Disney’s Mickey Mouse get his roadster ready for the next race!,10843,,Mickey Racer,,DUPLO®,,IT
,19,,Play in the park and enjoy a fun birthday picnic!,10832,,Birthday Picnic,,DUPLO®,,IT
1,15,3,Stop the crook and lock him in the police van!,10809,Easy,Police Patrol,4,DUPLO®,3,IT
,41,,Throw a LEGO® DUPLO® celebration with these buildable cakes!,10862,,My First Celebration,,DUPLO®,,IT
15,1,4.4,Start creations here!,2304,Easy,Green LEGO® DUPLO® Baseplate,4,DUPLO®,3.3,IT
,16,,Learn to look after the little farm animals!,10870,,Farm Animals,,DUPLO®,,IT
2,15,5,Play all day with the cute LEGO® DUPLO® Family Pets!,10838,Very Easy,Family Pets,5,DUPLO®,5,IT
,18,,Learn about colors and pets with 3 fun puzzles!,10858,,My First Puzzle Pets,,DUPLO®,,IT
,6,,Watch little bus drivers go places as they build and play!,10851,,My First Bus,,DUPLO®,,IT
,6,,Create racing role-play stories with the colorful car!,10860,,My First Race Car,,DUPLO®,,IT
,6,,"Create, learn and play with the little ladybug!",10859,,My First Ladybug,,DUPLO®,,IT
2,646,5,Rescue the captured Guardian Earth Fox from Noctura’s tower!,41194,,Noctura's Tower & the Earth Fox Rescue,4.5,Elves,3,IT
2,451,4.5,Join forces with Aira and Lumia to protect the Wind Dragon!,41193,Average,Aira & the Song of the Wind Dragon,5,Elves,4.5,IT
2,360,4,Free the Guardian Fire Lion from the evil shadow bats’ chain!,41192,Average,Azari & the Fire Lion Capture,4,Elves,3.5,IT
2,205,5,Help Naida defend the Guardian Water Turtle from the shadow bat!,41191,Average,Naida & the Water Turtle Ambush,5,Elves,5,IT
2,149,5,Help Emily Jones find the lost diary page and outwit the shadow bat!,41190,Easy,Emily Jones & the Eagle Getaway,5,Elves,5,IT
1,695,,Stop the Goblin King’s evil plan and rescue Emily Jones’ sister!,41188,,Breakout from the Goblin King's Fortress,5,Elves,,IT
6,460,4.5,Heal the baby dragon and transform a goblin from bad to good!,41187,Average,Rosalyn's Healing Hideout,4.3,Elves,4.2,IT
8,339,4.3,Search for crystals in the cave with the evil Goblin King!,41183,Average,The Goblin King's Evil Dragon,4.3,Elves,4.4,IT
2,145,5,Escape the carnivorous plants with Azari and Firebolt!,41186,Average,Azari & the Goblin Forest Escape,5,Elves,3.5,IT
17,1124,4.8,,41130,Average,Amusement Park Roller Coaster,4.8,Friends,4.5,IT
4,871,5,Look after the sick and injured people of Heartlake City!,41318,Average,Heartlake Hospital,4.8,Friends,4,IT
8,622,4.6,Make cakes ready for a party at Stephanie’s House!,41314,Average,Stephanie's House,4.1,Friends,3.3,IT
2,603,5,Jump aboard the luxury Sunshine Catamaran with friends!,41317,Challenging,Sunshine Catamaran,4.5,Friends,5,IT
5,575,5,Train for the next big horse show at the Heartlake Riding Club!,41126,Average,Heartlake Riding Club,5,Friends,5,IT
8,722,4.6,Plot mission after mission together at the Friendship House!,41340,Average,Friendship House,4,Friends,4,IT
,488,,Set up camp with Mia’s luxury camper van!,41339,,Mia's Camper Van,,Friends,,IT
3,585,3.3,Get into winter sports with friends at the snow resort!,41324,Average,Snow Resort Ski Lift,3.7,Friends,3.7,IT
6,589,4.8,Enjoy swimming in the sunshine at the Heartlake Summer Pool!,41313,Easy,Heartlake Summer Pool,4.5,Friends,4,IT
1,460,4,Show off your sporting prowess at the Sports Arena!,41338,Average,Stephanie's Sports Arena,4,Friends,1,IT
4,402,5,Stay cozy and warm in the beautiful log cabin!,41323,Average,Snow Resort Chalet,5,Friends,4.5,IT
,370,,Chill out with frozen yogurt at Heartlake’s coolest hangout!,41320,,Heartlake Frozen Yogurt Shop,,Friends,,IT
3,326,4,Have fun playing at Heartlake City Playground with Mia and Sienna!,41325,Challenging,Heartlake City Playground,3.7,Friends,3,IT
3,378,4.7,Get inspired with Emma at her favorite Art Café!,41336,Average,Emma's Art Café,2.7,Friends,3.3,IT
2,351,5,Climb up to the tree house and help Mia settle in!,41335,Challenging,Mia's Tree House,5,Friends,5,IT
2,307,5,Glide across the ice and show off your skills!,41322,Average,Snow Resort Ice Rink,4.5,Friends,4.5,IT
1,309,5,Cruise in style to the hottest beach party in town!,41316,Easy,Andrea's Speedboat Transporter,5,Friends,5,IT
7,289,3.8,Enjoy pizza with friends at Heartlake’s Italian restaurant!,41311,Easy,Heartlake Pizzeria,4.1,Friends,3.7,IT
1,229,5,Put on a show in the park with Andrea and Pepper!,41334,Average,Andrea's Park Performance,5,Friends,5,IT
3,246,5,Keep warm with delicious hot chocolate from the van!,41319,Easy,Snow Resort Hot Chocolate Van,4,Friends,4,IT
